fpr,tpr
0.28442437923250563,0.8939051918735892
0.28442437923250563,0.8961625282167043
0.29345372460496616,0.8961625282167043
0.29345372460496616,0.9006772009029346
0.30248306997742663,0.9006772009029346
0.30248306997742663,0.90744920993228
0.30699774266365687,0.90744920993228
0.30699774266365687,0.909706546275395
0.309255079006772,0.909706546275395
0.31376975169300225,0.909706546275395
0.31376975169300225,0.9119638826185101
0.3295711060948081,0.9119638826185101
0.3295711060948081,0.9142212189616253
0.3340857787810384,0.9142212189616253
0.3340857787810384,0.9164785553047404
0.33860045146726864,0.9164785553047404
0.33860045146726864,0.9187358916478555
0.3431151241534989,0.9187358916478555
0.3431151241534989,0.9232505643340858
0.36794582392776526,0.9232505643340858
0.3724604966139955,0.9232505643340858
0.3747178329571106,0.9232505643340858
0.3747178329571106,0.9255079006772009
0.38148984198645597,0.9255079006772009
0.38148984198645597,0.927765237020316
0.4040632054176072,0.927765237020316
0.4040632054176072,0.9300225733634312
0.4108352144469526,0.9300225733634312
0.4108352144469526,0.9322799097065463
0.4153498871331828,0.9322799097065463
0.4153498871331828,0.9345372460496614
0.417607223476298,0.9345372460496614
0.417607223476298,0.9367945823927766
0.4221218961625282,0.9367945823927766
0.4221218961625282,0.9390519187358917
0.47404063205417607,0.9390519187358917
0.47404063205417607,0.9435665914221218
0.48306997742663654,0.9435665914221218
0.48306997742663654,0.945823927765237
0.48758465011286684,0.945823927765237
0.48758465011286684,0.9480812641083521
0.49209932279909707,0.9480812641083521
0.49209932279909707,0.9503386004514672
0.49887133182844245,0.9503386004514672
0.49887133182844245,0.9525959367945824
0.5011286681715575,0.9525959367945824
0.5011286681715575,0.9548532731376975
0.5304740406320542,0.9548532731376975
0.5304740406320542,0.9571106094808126
0.5327313769751693,0.9571106094808126
0.5327313769751693,0.9593679458239278
0.5395033860045146,0.9593679458239278
0.5395033860045146,0.9616252821670429
0.5417607223476298,0.9616252821670429
0.54627539503386,0.9616252821670429
0.5553047404063205,0.9616252821670429
0.5598194130925508,0.9616252821670429
0.5711060948081265,0.9616252821670429
0.5711060948081265,0.963882618510158
0.5981941309255079,0.963882618510158
0.5981941309255079,0.9661399548532731
0.6072234762979684,0.9661399548532731
0.6072234762979684,0.9683972911963883
0.6410835214446953,0.9683972911963883
0.6410835214446953,0.9706546275395034
0.6568848758465011,0.9706546275395034
0.6568848758465011,0.9729119638826185
0.6636568848758465,0.9729119638826185
0.6636568848758465,0.9751693002257337
0.6772009029345373,0.9751693002257337
0.6772009029345373,0.9774266365688488
0.6817155756207675,0.9774266365688488
0.6975169300225733,0.9774266365688488
0.7020316027088036,0.9774266365688488
0.7042889390519187,0.9774266365688488
0.7042889390519187,0.9796839729119639
0.7291196388261851,0.9796839729119639
0.7291196388261851,0.981941309255079
0.7652370203160271,0.981941309255079
0.7652370203160271,0.9841986455981941
0.8216704288939052,0.9841986455981941
0.8216704288939052,0.9864559819413092
0.8419864559819413,0.9864559819413092
0.8419864559819413,0.9887133182844243
0.8532731376975169,0.9887133182844243
0.8532731376975169,0.9909706546275395
0.8600451467268623,0.9909706546275395
0.8645598194130926,0.9909706546275395
0.873589164785553,0.9909706546275395
0.873589164785553,0.9932279909706546
0.8781038374717833,0.9932279909706546
0.8781038374717833,0.9954853273137697
0.8961625282167043,0.9954853273137697
0.8961625282167043,0.9977426636568849
0.9300225733634312,0.9977426636568849
0.9345372460496614,0.9977426636568849
0.9548532731376975,0.9977426636568849
0.9593679458239278,0.9977426636568849
0.9616252821670429,0.9977426636568849
0.9616252821670429,1.0
1.0,1.0
